title,artist,gender,year,bucket,track_title,line,lyric
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,39,I make a play fucking up your whole life
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,40,I'm so fuckin' sick and tired of the Photoshop
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,41,Show me somethin' natural like afro on Richard Pryor
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,42,Show me somethin' natural like ass with some stretch marks
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,43,Still will take you down right on your mama's couch in Polo socks
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,44,"Ayy, this shit way too crazy, ayy, you do not amaze me, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,45,"I blew cool from AC, ayy, Obama just paged me, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,46,"I don't fabricate it, ayy, most of y'all be fakin', ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,47,"I stay modest 'bout it, ayy, she elaborate it, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,48,"This that Grey Poupon, that Evian, that TED Talk, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,49,"Watch my soul speak, you let the meds talk, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,50,"If I kill a nigga, it won't be the alcohol, ayy"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,51,I'm the realest nigga after all
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,52,"Bitch, be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,53,"Sit down (Hol' up, lil', hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,54,"Be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,55,"Sit down (Hol' up, sit down, lil', sit down, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,56,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,57,"Bitch, sit down (Hol' up, hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,58,"Be humble (Lil' bitch, hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,59,"Sit down (Hol' up, hol' up, hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,60,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,61,"Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,62,"Be humble (Hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,63,"Sit down (Hol' up, sit down, lil', sit down, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,64,"Be humble (Hol' up, hol' up)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,65,"Bitch, sit down (Hol' up, hol' up, lil' bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,66,"Be humble (Lil' bitch, hol' up, bitch)"
Humble,Kendrick Lamar,male,2017,Modern,HUMBLE.,67,"Sit down (Hol' up, hol' up, hol' up, hol' up)"
Self Control,Frank Ocean,male,2016,Modern,Self Control,1,"Poolside convo about your summer last night, ooh yeah"
Self Control,Frank Ocean,male,2016,Modern,Self Control,2,About your summer last night
Self Control,Frank Ocean,male,2016,Modern,Self Control,3,"Ain't give you no play, mm"
Self Control,Frank Ocean,male,2016,Modern,Self Control,4,Could I make you shive last night?
Self Control,Frank Ocean,male,2016,Modern,Self Control,5,"Could I make you shy on the last night, last night?"
Self Control,Frank Ocean,male,2016,Modern,Self Control,6,Could we make it in? Do we have time?
Self Control,Frank Ocean,male,2016,Modern,Self Control,7,I'll be the boyfriend in your wet dreams tonight
Self Control,Frank Ocean,male,2016,Modern,Self Control,8,"Noses on a rail, little virgin wears the white"
Self Control,Frank Ocean,male,2016,Modern,Self Control,9,You cut your hair but you used to live a blonded life
Self Control,Frank Ocean,male,2016,Modern,Self Control,10,"Wish I was there, wish we'd grown up on the same advice"
Self Control,Frank Ocean,male,2016,Modern,Self Control,11,And our time was right
Self Control,Frank Ocean,male,2016,Modern,Self Control,12,"Keep a place for me, for me"
Self Control,Frank Ocean,male,2016,Modern,Self Control,13,"I'll sleep between y'all, it's nothing"
Self Control,Frank Ocean,male,2016,Modern,Self Control,14,"It's no thing, it's nothing"
Self Control,Frank Ocean,male,2016,Modern,Self Control,15,"Keep a place for me, for me"
Self Control,Frank Ocean,male,2016,Modern,Self Control,16,"Now and then you miss it, sounds make you cry"
Self Control,Frank Ocean,male,2016,Modern,Self Control,17,Some nights you dance with tears in your eyes
Self Control,Frank Ocean,male,2016,Modern,Self Control,18,"I came to visit, 'cause you see me like a UFO"
Self Control,Frank Ocean,male,2016,Modern,Self Control,19,"That's like never, 'cause I made you use your self-control"
Self Control,Frank Ocean,male,2016,Modern,Self Control,20,"And you made me lose my self-control, my self-control"
Self Control,Frank Ocean,male,2016,Modern,Self Control,21,"Keep a place for me, for me"
Self Control,Frank Ocean,male,2016,Modern,Self Control,22,"I'll sleep between y'all, it's no thing"
Self Control,Frank Ocean,male,2016,Modern,Self Control,23,Keep a place for me
Self Control,Frank Ocean,male,2016,Modern,Self Control,24,"It's no thing, it's nothing"
Self Control,Frank Ocean,male,2016,Modern,Self Control,25,"It's no thing, it's nothing"
Self Control,Frank Ocean,male,2016,Modern,Self Control,26,Sometimes you'll miss it
Self Control,Frank Ocean,male,2016,Modern,Self Control,27,And the sound will make you cry
Self Control,Frank Ocean,male,2016,Modern,Self Control,28,And some nights you're dancing
Self Control,Frank Ocean,male,2016,Modern,Self Control,29,With tears in your eyes
Self Control,Frank Ocean,male,2016,Modern,Self Control,30,"I, I, I know you gotta leave, leave, leave"
Self Control,Frank Ocean,male,2016,Modern,Self Control,31,Take down some summer time
Self Control,Frank Ocean,male,2016,Modern,Self Control,32,"Give us, just tonight, night, night"
Self Control,Frank Ocean,male,2016,Modern,Self Control,33,"I, I, I know you got someone comin'"
Self Control,Frank Ocean,male,2016,Modern,Self Control,34,"You're spittin' game, know you got it"
Self Control,Frank Ocean,male,2016,Modern,Self Control,35,"I, I, I know you gotta leave, leave, leave"
Self Control,Frank Ocean,male,2016,Modern,Self Control,36,Take down some summer time
Self Control,Frank Ocean,male,2016,Modern,Self Control,37,"Give us, just tonight, night, night"
Self Control,Frank Ocean,male,2016,Modern,Self Control,38,"I, I, I know you got someone comin'"
Self Control,Frank Ocean,male,2016,Modern,Self Control,39,"You're spittin' game, know you got it"
Self Control,Frank Ocean,male,2016,Modern,Self Control,40,"(Nobody else, nobody else)"
Self Control,Frank Ocean,male,2016,Modern,Self Control,41,"I, I, I know you gotta leave, leave, leave"
Self Control,Frank Ocean,male,2016,Modern,Self Control,42,Take down some summer time
Self Control,Frank Ocean,male,2016,Modern,Self Control,43,"Give us, just tonight, night, night"
Self Control,Frank Ocean,male,2016,Modern,Self Control,44,"I, I, I know you got someone comin'"
Self Control,Frank Ocean,male,2016,Modern,Self Control,45,"You're spittin' game, know you got it"
I Like That,Janelle Monae,female,2018,Modern,I Like That,1,"Sometimes a mystery, sometimes I'm free"
I Like That,Janelle Monae,female,2018,Modern,I Like That,2,Depending on my mood or my attitude
I Like That,Janelle Monae,female,2018,Modern,I Like That,3,Sometimes I wanna roll or stay at home
I Like That,Janelle Monae,female,2018,Modern,I Like That,4,"Walking contradiction, guess I'm factual and fiction"
I Like That,Janelle Monae,female,2018,Modern,I Like That,5,"A little crazy, little sexy, little cool"
I Like That,Janelle Monae,female,2018,Modern,I Like That,6,Little rough around the edges but I keep it smooth
I Like That,Janelle Monae,female,2018,Modern,I Like That,7,I'm always left of center and that's right where I belong
I Like That,Janelle Monae,female,2018,Modern,I Like That,8,I'm the random minor note you hear in major songs
I Like That,Janelle Monae,female,2018,Modern,I Like That,9,And I like that
I Like That,Janelle Monae,female,2018,Modern,I Like That,10,I don't really give a fuck if I was just the only one
I Like That,Janelle Monae,female,2018,Modern,I Like That,11,Who likes that
I Like That,Janelle Monae,female,2018,Modern,I Like That,12,"I never like to follow, follow, I would rather chase the sun"
I Like That,Janelle Monae,female,2018,Modern,I Like That,13,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,14,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,15,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,16,I like that
I Like That,Janelle Monae,female,2018,Modern,I Like That,17,"I don't care what I look like, but I feel good"
I Like That,Janelle Monae,female,2018,Modern,I Like That,18,"Better than amazing, and better than I could"
I Like That,Janelle Monae,female,2018,Modern,I Like That,19,"Told the whole world, I'm the venom and the antidote"
I Like That,Janelle Monae,female,2018,Modern,I Like That,20,Take a different type of girl to keep the whole world afloat
I Like That,Janelle Monae,female,2018,Modern,I Like That,21,'Cause I'm crazy and I'm sexy then I'm cool
I Like That,Janelle Monae,female,2018,Modern,I Like That,22,Little rough around the edges but I keep it smooth
I Like That,Janelle Monae,female,2018,Modern,I Like That,23,I'm always left of center and that's right where I belong
I Like That,Janelle Monae,female,2018,Modern,I Like That,24,I'm the random minor note you hear in major songs
I Like That,Janelle Monae,female,2018,Modern,I Like That,25,And I like that
I Like That,Janelle Monae,female,2018,Modern,I Like That,26,I don't really give a fuck if I was just the only one
I Like That,Janelle Monae,female,2018,Modern,I Like That,27,Who likes that
I Like That,Janelle Monae,female,2018,Modern,I Like That,28,"I never like to follow, follow, I would rather chase the sun"
I Like That,Janelle Monae,female,2018,Modern,I Like That,29,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,30,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,31,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,32,I like that
I Like That,Janelle Monae,female,2018,Modern,I Like That,33,I remember when you called me weird
I Like That,Janelle Monae,female,2018,Modern,I Like That,34,"We was in math class, third row, I was sitting by you"
I Like That,Janelle Monae,female,2018,Modern,I Like That,35,Right before Mr. Ammond's class'Cause my mama couldn't afford new Js
I Like That,Janelle Monae,female,2018,Modern,I Like That,36,"Polos, thrift store, thrift clothes that was all I knew"
I Like That,Janelle Monae,female,2018,Modern,I Like That,37,Do you remember?
I Like That,Janelle Monae,female,2018,Modern,I Like That,38,"Uh, I remember when you laughed when I cut my perm off"
I Like That,Janelle Monae,female,2018,Modern,I Like That,39,And you rated me a six
I Like That,Janelle Monae,female,2018,Modern,I Like That,40,"I was like, “Damn”"
I Like That,Janelle Monae,female,2018,Modern,I Like That,41,But even back then with the tears in my eyes
I Like That,Janelle Monae,female,2018,Modern,I Like That,42,I always knew I was the shit
I Like That,Janelle Monae,female,2018,Modern,I Like That,43,I like that
I Like That,Janelle Monae,female,2018,Modern,I Like That,44,I don't really give a fuck if I was just the only one
I Like That,Janelle Monae,female,2018,Modern,I Like That,45,Who likes that
I Like That,Janelle Monae,female,2018,Modern,I Like That,46,"I never like to follow, follow, I would rather chase the sun"
I Like That,Janelle Monae,female,2018,Modern,I Like That,47,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,48,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,49,"Oh me, oh me, oh me, oh my"
I Like That,Janelle Monae,female,2018,Modern,I Like That,50,I like that
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,1,Back in the days when I was a teenager
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,2,Before I had status and before I had a pager
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,3,You could find the Abstract listenin' to hip-hop
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,4,"My pops used to say, it reminded him of Bebop"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,5,"I said, ""Well, Daddy, don't you know that things go in cycles?"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,6,"Way that Bobby Brown is just amping like Michael"""
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,7,"It's all expected, things are for the lookin'If you got the money, Quest is for the bookin'Come on everybody, let's get with the fly mode"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,8,Still got room on the truckload of black boom
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,9,"Listen to the rhymes, then get a mental picture"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,10,"Of this black man, and black woman fixture"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,11,"Why do I say that? 'Cause I gotta speak the truth, man"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,12,"Doin' what we feel for the music is the proof, and"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,13,"Planted on the ground, the act is so together"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,14,"Bona fide strong, you need leverage to sever"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,15,"The unit, yes, the unit, yes, the unit called the jazz is"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,16,Delivering each year an LP filled with street goods
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,17,You can find it on your rack in your record store
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,18,"If you get the record, say your thoughts are adored"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,19,"And appreciated, 'cause we're ever so glad we made it"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,20,"We work hard, so we gotta thank God"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,21,"Dishin' out the plastic, do the dance till you're spastic"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,22,If you diss—it gets drastic
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,23,"Listen to the rhyme, 'cause it's time to make gravy"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,24,"If it moves your booty, then shake, shake it, baby"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,25,"All the way to Africa, A.K.A. the Motherland"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,26,"Stick out the left, then I'll ask for the other hand"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,27,"That's the right hand, Black man"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,28,Only if you are noted as my man
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,29,"If I get the credit, then I think I deserve it"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,30,"If you fake moves, don't fix your mouth to word it"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,31,"Get in the zone of positivity, not negativity"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,32,'Cause we gotta strive for longevity
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,33,"If you botch up, what's in that"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,34,"(What?) A pair of Nikes, size ten-and-a-half"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,35,We gotta make moves (words)
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,36,"Never, ever, ever could we fake moves (come on, come on)"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,37,We gotta make moves (words)
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,38,"Never, ever, ever could we fake moves (come on, come on)"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,39,We gotta make moves
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,40,"Never, ever, ever could we fake moves (come on, come on)"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,41,We gotta make moves
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,42,"Never, ever, ever could we fake moves (come on, come on)"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,43,"""Time, time is a ship on a merciless sea"
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,44,Drifting toward an abyss of nothingness
Excursions,A Tribe Called Quest,male,1991,Old School,Excursions,45,Until it can be recharted for its own destiny
